year,state,board,social_category,stream,gender,students_passed
2021,Haryana,Board of School Education Haryana,All Categories,All Streams,Boys,122903
2021,Haryana,Board of School Education Haryana,All Categories,All Streams,Girls,110152
2021,Haryana,Board of School Education Haryana,All Categories,All Streams,Total,233055
2021,Haryana,Board of School Education Haryana,All Categories,Arts,Boys,87837
2021,Haryana,Board of School Education Haryana,All Categories,Arts,Girls,81483
2021,Haryana,Board of School Education Haryana,All Categories,Arts,Total,169320
2021,Haryana,Board of School Education Haryana,All Categories,Commerce,Boys,12007
2021,Haryana,Board of School Education Haryana,All Categories,Commerce,Girls,13822
2021,Haryana,Board of School Education Haryana,All Categories,Commerce,Total,25829
2021,Haryana,Board of School Education Haryana,All Categories,Science,Boys,23059
2021,Haryana,Board of School Education Haryana,All Categories,Science,Girls,14847
2021,Haryana,Board of School Education Haryana,All Categories,Science,Total,37906
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,All Streams,Boys,45667
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,All Streams,Girls,46284
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,All Streams,Total,91951
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Arts,Boys,26567
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Arts,Girls,29300
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Arts,Total,55867
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Commerce,Boys,6445
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Commerce,Girls,4697
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Commerce,Total,11142
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Science,Boys,12655
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Science,Girls,12287
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",All Categories,Science,Total,24942
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,All Streams,Boys,76766
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,All Streams,Girls,65319
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,All Streams,Total,142085
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Arts,Boys,39337
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Arts,Girls,38230
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Arts,Total,77567
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Commerce,Boys,5277
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Commerce,Girls,2118
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Commerce,Total,7395
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Science,Boys,32152
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Science,Girls,24971
2021,"Jammu and
Kashmir","The Jammu & Kashmir State Board of School
Education",All Categories,Science,Total,57123
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,All Streams,Boys,149666
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,All Streams,Girls,147547
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,All Streams,Total,297213
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Arts,Boys,80298
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Arts,Girls,109341
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Arts,Total,189639
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Commerce,Boys,52556
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Commerce,Girls,24545
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Commerce,Total,77101
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Science,Boys,16812
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Science,Girls,13661
2021,Jharkhand,"Jharkhand Academic Council, Ranchi",All Categories,Science,Total,30473
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,All Streams,Boys,288434
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,All Streams,Girls,306581
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,All Streams,Total,595015
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Arts,Boys,88613
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Arts,Girls,83063
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Arts,Total,171676
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Commerce,Boys,106623
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Commerce,Girls,119479
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Commerce,Total,226102
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Science,Boys,93198
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Science,Girls,104039
2021,Karnataka,"Department of Pre-University Education,
Karnataka",All Categories,Science,Total,197237
2021,Kerala,Kerala Higher Secondary Board,All Categories,All Streams,Boys,172206
2021,Kerala,Kerala Higher Secondary Board,All Categories,All Streams,Girls,202237
2021,Kerala,Kerala Higher Secondary Board,All Categories,All Streams,Total,374443
2021,Kerala,Kerala Higher Secondary Board,All Categories,Arts,Boys,36452
2021,Kerala,Kerala Higher Secondary Board,All Categories,Arts,Girls,51327
2021,Kerala,Kerala Higher Secondary Board,All Categories,Arts,Total,87779
2021,Kerala,Kerala Higher Secondary Board,All Categories,Commerce,Boys,64819
2021,Kerala,Kerala Higher Secondary Board,All Categories,Commerce,Girls,55406
2021,Kerala,Kerala Higher Secondary Board,All Categories,Commerce,Total,120225
2021,Kerala,Kerala Higher Secondary Board,All Categories,Science,Boys,70935
2021,Kerala,Kerala Higher Secondary Board,All Categories,Science,Girls,95504
2021,Kerala,Kerala Higher Secondary Board,All Categories,Science,Total,166439
2021,Kerala,Kerala Higher Secondary Board,All Categories,Vocational,Total,0
2021,Kerala,"State Board of Vocational Higher Secondary,
Kerala",All Categories,All Streams,Boys,13978
2021,Kerala,"State Board of Vocational Higher Secondary,
Kerala",All Categories,All Streams,Girls,10422
2021,Kerala,"State Board of Vocational Higher Secondary,
Kerala",All Categories,All Streams,Total,24400
2021,Kerala,"State Board of Vocational Higher Secondary,
Kerala",All Categories,Vocational,Boys,13978
2021,Kerala,"State Board of Vocational Higher Secondary,
Kerala",All Categories,Vocational,Girls,10422
2021,Kerala,"State Board of Vocational Higher Secondary,
Kerala",All Categories,Vocational,Total,24400
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,All Streams,Boys,393202
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,All Streams,Girls,342141
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,All Streams,Total,735343
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Arts,Boys,122376
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Arts,Girls,138886
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Arts,Total,261262
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Commerce,Boys,67509
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Commerce,Girls,50934
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Commerce,Total,118443
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Science,Boys,203317
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Science,Girls,152321
2021,Kerala,"Madhya Pradesh Board of Secondary
Education",All Categories,Science,Total,355638
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,All Streams,Boys,1999
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,All Streams,Girls,927
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,All Streams,Total,2926
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,Arts,Boys,969
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,Arts,Girls,233
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,Arts,Total,1202
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,Science,Boys,1030
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,Science,Girls,694
2021,Madhya Pradesh,"Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",All Categories,Science,Total,1724
2021,2,3,All Categories,All Streams,Boys,4
2021,2,3,All Categories,All Streams,Girls,5
2021,2,3,All Categories,All Streams,Total,6
2021,2,3,All Categories,Arts,Boys,7
2021,2,3,All Categories,Arts,Girls,8
2021,2,3,All Categories,Arts,Total,9
2021,2,3,All Categories,Commerce,Boys,10
2021,2,3,All Categories,Commerce,Girls,11
2021,2,3,All Categories,Commerce,Total,12
2021,2,3,All Categories,Science,Boys,13
2021,2,3,All Categories,Science,Girls,14
2021,2,3,All Categories,Science,Total,15
2021,2,3,All Categories,Vocational,Boys,16
2021,2,3,All Categories,Vocational,Girls,17
2021,2,3,All Categories,Vocational,Total,18
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,All Streams,Boys,757238
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,All Streams,Girls,624302
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,All Streams,Total,1381540
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Arts,Boys,219745
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Arts,Girls,190477
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Arts,Total,410222
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Commerce,Boys,188338
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Commerce,Girls,177516
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Commerce,Total,365854
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Science,Boys,309967
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Science,Girls,243134
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Science,Total,553101
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Vocational,Boys,39188
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Vocational,Girls,13175
2021,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",All Categories,Vocational,Total,52363
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,All Streams,Boys,15947
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,All Streams,Girls,15281
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,All Streams,Total,31228
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Arts,Boys,4610
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Arts,Girls,4501
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Arts,Total,9111
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Commerce,Boys,415
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Commerce,Girls,336
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Commerce,Total,751
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Science,Boys,10922
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Science,Girls,10444
2021,Manipur,"Council of Higher Secondary Education,
Imphal, Manipur",All Categories,Science,Total,21366
2021,Meghalaya,Meghalaya Board of School Education,All Categories,All Streams,Boys,10697
2021,Meghalaya,Meghalaya Board of School Education,All Categories,All Streams,Girls,14032
2021,Meghalaya,Meghalaya Board of School Education,All Categories,All Streams,Total,24729
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Arts,Boys,8406
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Arts,Girls,11701
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Arts,Total,20107
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Commerce,Boys,1067
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Commerce,Girls,797
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Commerce,Total,1864
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Science,Boys,1218
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Science,Girls,1533
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Science,Total,2751
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Vocational,Boys,6
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Vocational,Girls,1
2021,Meghalaya,Meghalaya Board of School Education,All Categories,Vocational,Total,7
2021,Mizoram,Mizoram Board of School Education,All Categories,All Streams,Boys,4809
2021,Mizoram,Mizoram Board of School Education,All Categories,All Streams,Girls,5389
2021,Mizoram,Mizoram Board of School Education,All Categories,All Streams,Total,10198
2021,Mizoram,Mizoram Board of School Education,All Categories,Arts,Boys,3537
2021,Mizoram,Mizoram Board of School Education,All Categories,Arts,Girls,4079
2021,Mizoram,Mizoram Board of School Education,All Categories,Arts,Total,7616
2021,Mizoram,Mizoram Board of School Education,All Categories,Commerce,Boys,274
2021,Mizoram,Mizoram Board of School Education,All Categories,Commerce,Girls,246
2021,Mizoram,Mizoram Board of School Education,All Categories,Commerce,Total,520
2021,Mizoram,Mizoram Board of School Education,All Categories,Science,Boys,998
2021,Mizoram,Mizoram Board of School Education,All Categories,Science,Girls,1064
2021,Mizoram,Mizoram Board of School Education,All Categories,Science,Total,2062
2021,Nagaland,Nagaland Board of School Education,All Categories,All Streams,Boys,5514
2021,Nagaland,Nagaland Board of School Education,All Categories,All Streams,Girls,6781
2021,Nagaland,Nagaland Board of School Education,All Categories,All Streams,Total,12295
2021,Nagaland,Nagaland Board of School Education,All Categories,Arts,Boys,3859
2021,Nagaland,Nagaland Board of School Education,All Categories,Arts,Girls,5184
2021,Nagaland,Nagaland Board of School Education,All Categories,Arts,Total,9043
2021,Nagaland,Nagaland Board of School Education,All Categories,Commerce,Boys,572
2021,Nagaland,Nagaland Board of School Education,All Categories,Commerce,Girls,430
2021,Nagaland,Nagaland Board of School Education,All Categories,Commerce,Total,1002
2021,Nagaland,Nagaland Board of School Education,All Categories,Science,Boys,1083
2021,Nagaland,Nagaland Board of School Education,All Categories,Science,Girls,1167
2021,Nagaland,Nagaland Board of School Education,All Categories,Science,Total,2250
2021,New Delhi,Rashtriya Sanskrit Sansthan New Delhi,All Categories,All Streams,Boys,900
2021,New Delhi,Rashtriya Sanskrit Sansthan New Delhi,All Categories,All Streams,Girls,573
2021,New Delhi,Rashtriya Sanskrit Sansthan New Delhi,All Categories,All Streams,Total,1473
2021,New Delhi,Rashtriya Sanskrit Sansthan New Delhi,All Categories,Arts,Boys,900
2021,New Delhi,Rashtriya Sanskrit Sansthan New Delhi,All Categories,Arts,Girls,573
2021,New Delhi,Rashtriya Sanskrit Sansthan New Delhi,All Categories,Arts,Total,1473
2021,Odisha,"Council of Higher Secondary Education, Odisha",All Categories,All Streams,Boys,153295
2021,Odisha,"Council of Higher Secondary Education, Odisha",All Categories,All Streams,Girls,162855
2021,Odisha,"Council of Higher Secondary Education, Odisha",All Categories,All Streams,Total,316150
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,All Streams,Boys,158696
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,All Streams,Girls,134813
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,All Streams,Total,293509
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Arts,Boys,115437
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Arts,Girls,91767
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Arts,Total,207204
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Commerce,Boys,15470
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Commerce,Girls,16498
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Commerce,Total,31968
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Science,Boys,19595
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Science,Girls,22358
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Science,Total,41953
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Vocational,Boys,8194
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Vocational,Girls,4190
2021,Punjab,"Punjab School Education Board, Mohali",All Categories,Vocational,Total,12384
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,All Streams,Boys,483918
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,All Streams,Girls,383811
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,All Streams,Total,867729
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Arts,Boys,300386
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Arts,Girls,291483
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Arts,Total,591869
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Commerce,Boys,20498
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Commerce,Girls,11603
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Commerce,Total,32101
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Science,Boys,163034
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Science,Girls,80725
2021,Rajasthan,"Board of Senior Secondary Education,
Rajasthan, Ajmer",All Categories,Science,Total,243759
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,All Streams,Boys,14
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,All Streams,Girls,857
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,All Streams,Total,871
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,Arts,Boys,8
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,Arts,Girls,285
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,Arts,Total,293
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,Commerce,Girls,215
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,Commerce,Total,215
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,Science,Boys,6
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,Science,Girls,357
2021,Rajasthan,"Banasthali Vidyapith, Rajasthan#",All Categories,Science,Total,363
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,All Streams,Boys,384799
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,All Streams,Girls,438389
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,All Streams,Total,823188
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Arts,Boys,6757
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Arts,Girls,8921
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Arts,Total,15678
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Commerce,Boys,135143
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Commerce,Girls,152870
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Commerce,Total,288013
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Science,Boys,211236
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Science,Girls,255643
2021,Tamil Nadu,State Board of School Educaiton Tamil Nadu,All Categories,Science,Total,466879
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,All Streams,Boys,236420
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,All Streams,Girls,237484
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,All Streams,Total,473904
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Arts,Boys,7581
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Arts,Girls,6137
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Arts,Total,13718
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Commerce,Boys,75267
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Commerce,Girls,64497
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Commerce,Total,139764
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Science,Boys,130050
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Science,Girls,145443
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Science,Total,275493
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Vocational,Boys,23522
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Vocational,Girls,21407
2021,Telangana,"Telangana State Board of Intermediate
Education",All Categories,Vocational,Total,44929
2021,Tripura,Tripura Board of Secondary Education,All Categories,All Streams,Boys,11868
2021,Tripura,Tripura Board of Secondary Education,All Categories,All Streams,Girls,12409
2021,Tripura,Tripura Board of Secondary Education,All Categories,All Streams,Total,24277
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,All Streams,Boys,1437036
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,All Streams,Girls,1117722
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,All Streams,Total,2554758
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Arts,Boys,302369
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Arts,Girls,610733
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Arts,Total,913102
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Commerce,Boys,46278
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Commerce,Girls,23928
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Commerce,Total,70206
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Science,Boys,1030205
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Science,Girls,464948
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Science,Total,1495153
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Vocational,Boys,20040
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Vocational,Girls,16083
2021,Tripura,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Vocational,Total,36123
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,All Streams,Boys,1711
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,All Streams,Girls,1274
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,All Streams,Total,2985
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Arts,Boys,207
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Arts,Girls,298
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Arts,Total,505
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Commerce,Boys,331
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Commerce,Girls,175
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Commerce,Total,506
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Science,Boys,1173
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Science,Girls,801
2021,Tripura,"Aligarh Muslim University Board of Secondary
& Sr. Secondary Education",All Categories,Science,Total,1974
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,All Streams,Boys,189
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,All Streams,Girls,233
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,All Streams,Total,422
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,Arts,Girls,61
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,Arts,Total,61
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,Commerce,Boys,66
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,Commerce,Girls,89
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,Commerce,Total,155
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,Science,Boys,123
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,Science,Girls,83
2021,Uttar Pradesh,UP Dayalbagh Educational Institute,All Categories,Science,Total,206
2021,Uttar Pradesh,UP Madhyamik sanskrit Shiksha Parishad,All Categories,All Streams,Boys,12699
2021,Uttar Pradesh,UP Madhyamik sanskrit Shiksha Parishad,All Categories,All Streams,Girls,4958
2021,Uttar Pradesh,UP Madhyamik sanskrit Shiksha Parishad,All Categories,All Streams,Total,17657
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,All Streams,Boys,59268
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,All Streams,Girls,62021
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,All Streams,Total,121289
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Arts,Boys,27666
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Arts,Girls,42966
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Arts,Total,70632
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Commerce,Boys,2645
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Commerce,Girls,1411
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Commerce,Total,4056
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Science,Boys,28957
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Science,Girls,17644
2021,Uttarakhand,Uttarakhand Board of School Education,All Categories,Science,Total,46601
2021,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,All Streams,Boys,820
2021,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,All Streams,Girls,53
2021,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,All Streams,Total,873
